targettype,targetsize,targetimage,temperature,sizereport,imagereport,temperaturereport
FeatheredAnimal,0.458181546,Others,96.85231802,0.452602164,Others,101.8646544
WildAnimal,0.502281071,Others,96.65036116,0.498797274,HumanWithWeapon,97.13727166
WildAnimal,0.502281071,Others,96.65036116,0.495540223,Others,98.73887648
FeatheredAnimal,0.319734892,Others,96.83506959,0.318984715,Others,96.84954504
FeatheredAnimal,0.419100454,Others,96.66220259,0.430950528,Others,95.21928099
WildAnimal,0.51050071,Others,96.98477283,0.508681181,Others,96.73919004
FeatheredAnimal,0.396397954,Others,96.8600437,0.396787481,Others,96.80628538
WildAnimal,0.495742789,Others,96.60544782,0.488526017,Others,97.36426082
FeatheredAnimal,0.396397954,Others,96.8600437,0.393870611,Others,96.71615464
FeatheredAnimal,0.396397954,Others,96.8600437,0.399107053,Others,95.40588504
FeatheredAnimal,0.396397954,Others,96.8600437,0.398789434,Others,96.49778561
FeatheredAnimal,0.396397954,Others,96.8600437,0.399313618,Others,97.73218533
WildAnimal,0.489590261,Others,96.6309099,0.489963103,Others,97.17558071
FeatheredAnimal,0.396397954,Others,96.8600437,0.394852109,Others,96.88776947
FeatheredAnimal,0.516930243,Others,96.71693053,0.520083036,Others,99.34154715
WildAnimal,0.51050071,Others,96.98477283,0.510396646,Others,97.24628143
WildAnimal,0.470208838,Others,96.98772838,0.467900292,Others,97.42306122
WildAnimal,1.611819312,Others,96.91930208,1.624401694,Others,98.25129515
WildAnimal,1.571614956,Others,96.80252007,1.54884186,Others,96.62386152
FeatheredAnimal,0.396397954,Others,96.8600437,0.397783937,Others,97.16638105
FeatheredAnimal,0.516930243,Others,96.71693053,0.52214553,Others,97.02237966
FeatheredAnimal,0.419100454,Others,96.66220259,0.422195867,Others,96.48339078
FeatheredAnimal,0.396397954,Others,96.8600437,0.394934706,Others,97.89125422
WildAnimal,0.539146422,Others,96.90037445,0.538978912,Others,96.82329619
FeatheredAnimal,0.436686299,Others,96.91768593,0.43317255,Others,96.46388291
WildAnimal,0.512472092,Others,96.70561736,0.517785064,Others,95.89144531
WildAnimal,0.512472092,Others,96.70561736,0.507440583,CommercialTracked,97.04404057
FeatheredAnimal,0.396397954,Others,96.8600437,0.40829664,Others,97.51069009
FeatheredAnimal,0.319734892,Others,96.83506959,0.316330752,Others,93.19295428
WildAnimal,0.512472092,Others,96.70561736,0.51181512,Others,96.77531044
FeatheredAnimal,0.613826384,Others,96.73980944,0.626877168,Others,99.36012037
WildAnimal,0.512472092,Others,96.70561736,0.508593509,Others,96.42654637
WildAnimal,0.501947538,Others,96.77452206,0.496257197,Others,98.17721471
WildAnimal,0.485952808,Others,96.80596995,0.483332512,Others,97.26187317
WildAnimal,0.516317545,Others,96.90316813,0.525213392,Others,96.35988472
WildAnimal,0.489590261,Others,96.6309099,0.490891073,Others,96.84014521
WildAnimal,0.51050071,Others,96.98477283,0.516730256,Others,95.87236661
FeatheredAnimal,0.419100454,Others,96.66220259,0.424174193,Others,94.64152658
FeatheredAnimal,0.516930243,Others,96.71693053,0.520245414,Others,96.87332331
FeatheredAnimal,0.613826384,Others,96.73980944,0.597568148,Others,97.04454619
WildAnimal,0.489590261,Others,96.6309099,0.492171954,Others,96.32621458
WildAnimal,0.495742789,Others,96.60544782,0.507314407,Others,94.70201298
FeatheredAnimal,0.319734892,Others,96.83506959,0.321262273,Others,97.72274734
FeatheredAnimal,0.516930243,Others,96.71693053,0.516607444,Others,96.75284692
WildAnimal,0.51050071,Others,96.98477283,0.506117999,Others,97.36758794
Terrorist,2.124880995,HumanWithWeapon,96.94674693,2.155095315,HumanWithWeapon,97.26256484
FeatheredAnimal,0.516930243,Others,96.71693053,0.518325243,Others,96.52842788
FeatheredAnimal,0.396397954,Others,96.8600437,0.398073697,Others,97.81864174
WildAnimal,0.501947538,Others,96.77452206,0.508247842,Others,97.84143146
WildAnimal,0.489590261,Others,96.6309099,0.492036279,Others,96.32142703
WildAnimal,0.51050071,Others,96.98477283,0.515290013,Others,96.63810313
WildAnimal,0.516317545,Others,96.90316813,0.512948648,MilitaryTracked,95.80001029
FeatheredAnimal,0.319734892,Others,96.83506959,0.319039603,Others,98.10414899
WildAnimal,0.539146422,Others,96.90037445,0.542371757,Others,96.64962163
WildAnimal,1.611819312,Others,96.91930208,1.612074226,Others,96.10479597
WildAnimal,0.489590261,Others,96.6309099,0.492149673,Others,96.94047104
FeatheredAnimal,0.516930243,Others,96.71693053,0.516622884,Others,96.97847282
WildAnimal,0.502281071,Others,96.65036116,0.505430037,Others,96.41695784
WildAnimal,0.539146422,Others,96.90037445,0.53409251,Others,97.56570128
FeatheredAnimal,0.436686299,Others,96.91768593,0.433000312,Others,98.41735211
WildAnimal,1.611819312,Others,96.91930208,1.619622486,Others,98.27888527
FeatheredAnimal,0.319734892,Others,96.83506959,0.320370137,Others,97.41732311
FeatheredAnimal,0.319734892,Others,96.83506959,0.318625579,Others,97.101823
FeatheredAnimal,0.613826384,Others,96.73980944,0.626288074,Others,97.03321059
FeatheredAnimal,0.613826384,Others,96.73980944,0.608370883,Others,97.02982
FeatheredAnimal,0.516930243,Others,96.71693053,0.511090137,Others,97.86572913
WildAnimal,0.489590261,Others,96.6309099,0.492602069,Others,96.54931793
UAV,2.193771521,MilitaryFWA,72.2,2.196400076,MilitaryFWA,73.75640116
WildAnimal,0.512472092,Others,96.70561736,0.510103513,Others,97.2139711
FeatheredAnimal,0.516930243,Others,96.71693053,0.519908688,Others,97.06310416
FeatheredAnimal,0.396397954,Others,96.8600437,0.402947932,Others,98.10786225
FeatheredAnimal,0.458181546,Others,96.85231802,0.46302359,Others,97.48886339
FeatheredAnimal,0.516930243,Others,96.71693053,0.51715647,Others,96.91079539
FeatheredAnimal,0.516930243,Others,96.71693053,0.529202049,Others,97.04396605
WildAnimal,0.512472092,Others,96.70561736,0.515261048,Others,96.08525779
FeatheredAnimal,0.458181546,Others,96.85231802,0.457866799,Others,99.16368914
FeatheredAnimal,0.419100454,Others,96.66220259,0.427578769,Others,95.96866154
FeatheredAnimal,0.516930243,Others,96.71693053,0.521531883,Others,96.15101411
WildAnimal,0.512472092,Others,96.70561736,0.514428657,Others,97.30457695
WildAnimal,0.489590261,Others,96.6309099,0.491273044,Others,96.39690638
WildAnimal,0.489590261,Others,96.6309099,0.48919459,Others,96.5447031
WildAnimal,0.51050071,Others,96.98477283,0.509890413,Others,97.26116872
FeatheredAnimal,0.319734892,Others,96.83506959,0.320896041,Others,96.79187034
FeatheredAnimal,0.319734892,Others,96.83506959,0.321937055,Others,95.31420771
WildAnimal,1.571614956,Others,96.80252007,1.571478863,MilitaryFWA,97.86168707
FeatheredAnimal,0.516930243,Others,96.71693053,0.522424974,Others,96.83471839
FeatheredAnimal,0.545474605,Others,96.87645577,0.54556321,Others,96.94144279
FeatheredAnimal,0.396397954,Others,96.8600437,0.390828974,Others,95.88935051
WildAnimal,1.571614956,Others,96.80252007,1.575302662,Others,97.16908376
WildAnimal,0.495742789,Others,96.60544782,0.50667815,Others,98.73447684
FeatheredAnimal,0.319734892,Others,96.83506959,0.320258398,Others,96.34711252
FeatheredAnimal,0.319734892,Others,96.83506959,0.322455458,Others,96.69447641
FeatheredAnimal,0.319734892,Others,96.83506959,0.321875738,Others,96.72964149
WildAnimal,0.489590261,Others,96.6309099,0.49149596,Others,97.71815258
FeatheredAnimal,0.396397954,Others,96.8600437,0.396242242,Others,98.60805694
WildAnimal,0.512472092,Others,96.70561736,0.515355674,Others,97.236187
WildAnimal,0.512472092,Others,96.70561736,0.511972149,Others,96.66502453
FeatheredAnimal,0.396397954,Others,96.8600437,0.403980183,Others,97.35459966
FeatheredAnimal,0.319734892,Others,96.83506959,0.319720486,Others,97.22021086
FeatheredAnimal,0.516930243,Others,96.71693053,0.51620838,Others,96.48651812
WildAnimal,0.512472092,Others,96.70561736,0.514409783,Others,99.26767102
WildAnimal,0.502281071,Others,96.65036116,0.50532472,Others,94.62451867
FeatheredAnimal,0.545474605,Others,96.87645577,0.548819314,Others,97.28080428
FeatheredAnimal,0.319734892,Others,96.83506959,0.315666763,Others,96.95230769
WildAnimal,0.512472092,Others,96.70561736,0.508995241,Others,95.80216807
FeatheredAnimal,0.396397954,Others,96.8600437,0.396084895,Others,96.43918475
WildAnimal,0.539146422,Others,96.90037445,0.536265762,Others,98.23216141
FeatheredAnimal,0.516930243,Others,96.71693053,0.516576191,Others,96.56433539
FeatheredAnimal,0.436686299,Others,96.91768593,0.439479344,Others,94.60095663
WildAnimal,0.482668261,Others,96.96621886,0.489621194,Others,97.20607196
WildAnimal,0.512472092,Others,96.70561736,0.510487382,Others,96.98198798
WildAnimal,0.495742789,Others,96.60544782,0.495308992,Others,98.04923087
WildAnimal,0.489590261,Others,96.6309099,0.488649132,Others,96.08896233
FeatheredAnimal,0.396397954,Others,96.8600437,0.394719096,Others,96.8994073
FeatheredAnimal,0.419100454,Others,96.66220259,0.421238226,Others,97.62182087
FeatheredAnimal,0.396397954,Others,96.8600437,0.394450837,Others,96.99408221
FeatheredAnimal,0.545474605,Others,96.87645577,0.538499133,Others,96.77001513
FeatheredAnimal,0.516930243,Others,96.71693053,0.514349167,Others,97.46579967
WildAnimal,0.51050071,Others,96.98477283,0.512320576,Others,96.44606084
WildAnimal,0.482668261,Others,96.96621886,0.485691329,Others,98.59498707
FeatheredAnimal,0.516930243,Others,96.71693053,0.517133626,Others,97.52529263
FeatheredAnimal,0.396397954,Others,96.8600437,0.39574219,Others,96.63607965
WildAnimal,1.611819312,Others,96.91930208,1.622503369,Others,97.38341049
FeatheredAnimal,0.458181546,Others,96.85231802,0.45836799,Others,94.95061333
WildAnimal,0.495742789,Others,96.60544782,0.483482625,Others,97.37973468
FeatheredAnimal,0.436686299,Others,96.91768593,0.437322322,Others,95.64833589
FeatheredAnimal,0.545474605,Others,96.87645577,0.536560686,Others,96.77191808
FeatheredAnimal,0.319734892,Others,96.83506959,0.317839657,Others,97.16921224
FeatheredAnimal,0.613826384,Others,96.73980944,0.612689904,Others,96.3017732
FeatheredAnimal,0.516930243,Others,96.71693053,0.519151889,Others,96.74333719
WildAnimal,0.539146422,Others,96.90037445,0.541643128,Others,96.59239371
WildAnimal,0.489590261,Others,96.6309099,0.487071641,Others,96.66782383
FeatheredAnimal,0.419100454,Others,96.66220259,0.411339295,Others,93.75954088
WildAnimal,0.495742789,Others,96.60544782,0.496437671,Others,96.76449122
WildAnimal,1.611819312,Others,96.91930208,1.63284568,Others,95.50605385
FeatheredAnimal,0.516930243,Others,96.71693053,0.513655539,Others,96.78773683
WildAnimal,0.539146422,Others,96.90037445,0.535791529,Others,97.76038512
FeatheredAnimal,0.396397954,Others,96.8600437,0.401272737,Others,95.9118846
WildAnimal,0.51050071,Others,96.98477283,0.509407083,Others,97.08060333
FeatheredAnimal,0.319734892,Others,96.83506959,0.317720089,Others,97.5698863
WildAnimal,0.482668261,Others,96.96621886,0.486139171,Others,97.1415124
WildAnimal,0.495742789,Others,96.60544782,0.496500877,Others,97.8528947
FeatheredAnimal,0.396397954,Others,96.8600437,0.395537262,Others,97.09313803
WildAnimal,0.512472092,Others,96.70561736,0.510760604,Others,96.54063842
FeatheredAnimal,0.613826384,Others,96.73980944,0.62264862,Others,98.00682859
FeatheredAnimal,0.545474605,Others,96.87645577,0.547931832,Others,96.89004107
WildAnimal,0.51050071,Others,96.98477283,0.507802122,Others,96.90206921
WildAnimal,0.489590261,Others,96.6309099,0.492120149,Others,96.76294202
FeatheredAnimal,0.516930243,Others,96.71693053,0.517403047,Others,96.08362131
WildAnimal,0.516317545,Others,96.90316813,0.533175691,Others,96.70938907
WildAnimal,0.485952808,Others,96.80596995,0.482874189,Others,95.76201708
WildAnimal,0.470208838,Others,96.98772838,0.471883607,Others,96.58633937
FeatheredAnimal,0.613826384,Others,96.73980944,0.597782367,Others,98.20317573
FeatheredAnimal,0.516930243,Others,96.71693053,0.515821284,Others,97.91529837
WildAnimal,0.470208838,Others,96.98772838,0.478765766,Others,98.47547361
WildAnimal,0.516317545,Others,96.90316813,0.506575864,Others,97.8718769
FeatheredAnimal,0.516930243,Others,96.71693053,0.522026498,Others,98.21469268
WildAnimal,0.51050071,Others,96.98477283,0.506289019,Others,95.86574107
FeatheredAnimal,0.436686299,Others,96.91768593,0.434541787,Others,97.6874268
WildAnimal,0.516317545,Others,96.90316813,0.503534843,Others,96.94834372
WildAnimal,1.611819312,Others,96.91930208,1.591344238,Others,99.21870163
WildAnimal,0.512472092,Others,96.70561736,0.528358978,Others,95.8121092
FeatheredAnimal,0.516930243,Others,96.71693053,0.525283474,Others,99.87185214
WildAnimal,0.489590261,Others,96.6309099,0.48927527,Others,96.59413784
WildAnimal,0.495742789,Others,96.60544782,0.497647513,Others,95.90821943
WildAnimal,0.501947538,Others,96.77452206,0.501851799,Others,96.21183136
FeatheredAnimal,0.516930243,Others,96.71693053,0.516278396,Others,95.45908855
WildAnimal,0.495742789,Others,96.60544782,0.501968518,Others,96.95639744
FeatheredAnimal,0.545474605,Others,96.87645577,0.549814358,Others,97.40541172
FeatheredAnimal,0.613826384,Others,96.73980944,0.60735556,Others,99.61969261
WildAnimal,0.489590261,Others,96.6309099,0.492115669,HumanWithoutWeapon,95.98114966
FeatheredAnimal,0.419100454,Others,96.66220259,0.419049875,Others,95.24156975
FeatheredAnimal,0.516930243,Others,96.71693053,0.510853176,Others,96.83449148
UAV,1.799260279,MilitaryFWA,71.9,1.8132056,MilitaryFWA,73.06228227
WildAnimal,0.495742789,Others,96.60544782,0.492993987,Others,98.75450158
WildAnimal,0.539146422,Others,96.90037445,0.5407224,Others,97.65941981
WildAnimal,0.512472092,Others,96.70561736,0.516689937,Others,97.39132288
FeatheredAnimal,0.545474605,Others,96.87645577,0.558762146,Others,96.98838441
FeatheredAnimal,0.516930243,Others,96.71693053,0.515216026,Others,96.4445289
WildAnimal,0.51050071,Others,96.98477283,0.508639069,Others,97.27330301
WildAnimal,0.516317545,Others,96.90316813,0.518628362,Others,100.9257431
FeatheredAnimal,0.319734892,Others,96.83506959,0.317901909,Others,96.59149052
FeatheredAnimal,0.613826384,Others,96.73980944,0.61124917,CommercialTracked,92.67126225
FeatheredAnimal,0.319734892,Others,96.83506959,0.321571646,Others,93.68616137
FeatheredAnimal,0.545474605,Others,96.87645577,0.542452827,Others,97.51743612
FeatheredAnimal,0.613826384,Others,96.73980944,0.627721433,Others,97.08840003
FeatheredAnimal,0.319734892,Others,96.83506959,0.322976218,Others,96.504462
FeatheredAnimal,0.516930243,Others,96.71693053,0.518865804,Others,97.18446063
FeatheredAnimal,0.319734892,Others,96.83506959,0.318001789,CommercialFWA,96.72532283
FeatheredAnimal,0.458181546,Others,96.85231802,0.460418983,Others,95.62849909
WildAnimal,0.495742789,Others,96.60544782,0.495251349,Others,93.97105737
WildAnimal,0.489590261,Others,96.6309099,0.487716885,Others,96.96982041
UAV,2.193771521,MilitaryFWA,72.2,2.224123299,MilitaryFWA,73.21831337
FeatheredAnimal,0.319734892,Others,96.83506959,0.306808535,CommercialRWA,95.12533991
FeatheredAnimal,0.545474605,Others,96.87645577,0.545455142,Others,96.96658491
WildAnimal,1.611819312,Others,96.91930208,1.593773646,Others,97.92918025
WildAnimal,0.51050071,Others,96.98477283,0.50893502,Others,97.16016595
FeatheredAnimal,0.396397954,Others,96.8600437,0.397445359,Others,96.66025547
FeatheredAnimal,0.396397954,Others,96.8600437,0.397058678,Others,96.42935067
WildAnimal,0.495742789,Others,96.60544782,0.488950336,Others,97.56071987
WildAnimal,0.485952808,Others,96.80596995,0.488766445,Others,98.17938569
WildAnimal,0.512472092,Others,96.70561736,0.508877798,Others,95.6751078
FeatheredAnimal,0.396397954,Others,96.8600437,0.394034568,Others,97.62945341
FeatheredAnimal,0.458181546,Others,96.85231802,0.469353475,Others,96.71949609
WildAnimal,0.502281071,Others,96.65036116,0.487066367,Others,98.3424159
FeatheredAnimal,0.516930243,Others,96.71693053,0.511158746,Others,96.68999267
WildAnimal,0.516317545,Others,96.90316813,0.523624432,Others,98.50279618
FeatheredAnimal,0.319734892,Others,96.83506959,0.320483764,Others,97.39556788
FeatheredAnimal,0.516930243,Others,96.71693053,0.51487186,Others,96.09515625
FeatheredAnimal,0.319734892,Others,96.83506959,0.318233853,Others,96.98771772
FeatheredAnimal,0.396397954,Others,96.8600437,0.395975422,Others,97.15654823
WildAnimal,0.516317545,Others,96.90316813,0.512684953,MilitaryRWA,97.56441637
FeatheredAnimal,0.613826384,Others,96.73980944,0.614152716,Others,96.53322794
UAV,1.799260279,MilitaryFWA,71.9,1.795981587,MilitaryFWA,72.38914
WildAnimal,0.501947538,Others,96.77452206,0.516826145,Others,96.72011359
FeatheredAnimal,0.545474605,Others,96.87645577,0.54946919,Others,96.7481332
UAV,1.897914704,MilitaryFWA,72.2,1.945792032,MilitaryFWA,72.54067166
FeatheredAnimal,0.396397954,Others,96.8600437,0.391699175,Others,97.37381918
WildAnimal,0.512472092,Others,96.70561736,0.506457719,Others,92.66091647
FeatheredAnimal,0.396397954,Others,96.8600437,0.401513017,Others,96.16992537
WildAnimal,0.489590261,Others,96.6309099,0.49131731,Others,96.78148839
FeatheredAnimal,0.319734892,Others,96.83506959,0.318822753,Others,97.21131644
WildAnimal,0.470208838,Others,96.98772838,0.46520992,Others,97.04871585
FeatheredAnimal,0.613826384,Others,96.73980944,0.614490556,Others,97.01345272
WildAnimal,0.502281071,Others,96.65036116,0.501088426,Others,99.69587863
WildAnimal,1.611819312,Others,96.91930208,1.60175121,Others,97.20634229
WildAnimal,0.502281071,Others,96.65036116,0.49730768,Others,97.82244011
WildAnimal,0.495742789,Others,96.60544782,0.49491547,Others,96.45827015
FeatheredAnimal,0.396397954,Others,96.8600437,0.396382349,Others,97.51077015
WildAnimal,0.501947538,Others,96.77452206,0.509613824,Others,99.64711594
WildAnimal,1.611819312,Others,96.91930208,1.596360568,Others,98.39454141
FeatheredAnimal,0.516930243,Others,96.71693053,0.5140272,Others,96.07512276
WildAnimal,0.51050071,Others,96.98477283,0.510468409,Others,96.62757816
WildAnimal,0.512472092,Others,96.70561736,0.504440074,Others,98.26491633
FeatheredAnimal,0.516930243,Others,96.71693053,0.527300101,Others,97.33543477
WildAnimal,0.485088864,Others,96.8366631,0.489924483,Others,95.83459694
UAV,2.193771521,MilitaryFWA,72.2,2.190527732,MilitaryFWA,72.30729582
WildAnimal,0.51050071,Others,96.98477283,0.507996506,Others,96.7930391
FeatheredAnimal,0.319734892,Others,96.83506959,0.319690812,Others,97.07053003
WildAnimal,0.485088864,Others,96.8366631,0.482585999,Others,97.06299124
WildAnimal,0.485952808,Others,96.80596995,0.484606718,CommercialFWA,98.28730902
WildAnimal,0.502281071,Others,96.65036116,0.503252622,Others,98.85687824
WildAnimal,1.611819312,Others,96.91930208,1.588630289,Others,97.55969794
WildAnimal,0.51050071,Others,96.98477283,0.509409964,Others,97.31754658
FeatheredAnimal,0.516930243,Others,96.71693053,0.504707596,HumanWithWeapon,95.66484471
FeatheredAnimal,0.396397954,Others,96.8600437,0.39715438,Others,94.72649278
FeatheredAnimal,0.319734892,Others,96.83506959,0.32009081,Others,97.07818771
WildAnimal,0.51050071,Others,96.98477283,0.511363039,Others,96.77533139
FeatheredAnimal,0.396397954,Others,96.8600437,0.391803891,Others,96.97229654
WildAnimal,0.516317545,Others,96.90316813,0.514319732,Others,94.85565003
FeatheredAnimal,0.516930243,Others,96.71693053,0.508178008,Others,97.76832876
FeatheredAnimal,0.436686299,Others,96.91768593,0.432640256,Others,96.62861681
FeatheredAnimal,0.396397954,Others,96.8600437,0.396853018,Others,96.8908302
FeatheredAnimal,0.319734892,Others,96.83506959,0.320185016,Others,96.97406916
WildAnimal,0.489590261,Others,96.6309099,0.488360522,Others,96.50229844
WildAnimal,1.571614956,Others,96.80252007,1.591226381,Others,96.75359775
WildAnimal,0.502281071,Others,96.65036116,0.482685566,Others,96.14485567
FeatheredAnimal,0.613826384,Others,96.73980944,0.602501197,Others,97.41300518
FeatheredAnimal,0.419100454,Others,96.66220259,0.425345674,Others,96.21935276
WildAnimal,0.470208838,Others,96.98772838,0.464594904,Others,94.03402088
WildAnimal,0.482668261,Others,96.96621886,0.47017665,Others,97.13643673
WildAnimal,0.470208838,Others,96.98772838,0.46713466,Others,95.85505806
FeatheredAnimal,0.319734892,Others,96.83506959,0.320828256,Others,96.31547751
FeatheredAnimal,0.396397954,Others,96.8600437,0.385312666,MilitaryWheeled,98.03732064
WildAnimal,0.489590261,Others,96.6309099,0.489577487,Others,97.08581483
WildAnimal,0.489590261,Others,96.6309099,0.483645161,Others,96.24308216
WildAnimal,0.516317545,Others,96.90316813,0.525130107,Others,100.1645911
WildAnimal,0.539146422,Others,96.90037445,0.540639266,Others,96.98064222
WildAnimal,1.611819312,Others,96.91930208,1.628743246,Others,95.39831652
FeatheredAnimal,0.581316127,Others,96.64405654,0.58116222,Others,96.61695822
FeatheredAnimal,0.613826384,Others,96.73980944,0.633171403,Others,97.49712757
WildAnimal,0.482668261,Others,96.96621886,0.476648017,Others,97.82867525
WildAnimal,0.502281071,Others,96.65036116,0.499433791,Others,95.76818031
FeatheredAnimal,0.516930243,Others,96.71693053,0.514996061,Others,96.8185125
FeatheredAnimal,0.319734892,Others,96.83506959,0.322207183,Others,95.98388004
FeatheredAnimal,0.613826384,Others,96.73980944,0.61366912,Others,97.16449151
WildAnimal,0.512472092,Others,96.70561736,0.506525846,MilitaryTracked,98.65107703
FeatheredAnimal,0.613826384,Others,96.73980944,0.612760979,Others,96.49785614
WildAnimal,0.489590261,Others,96.6309099,0.491914783,Others,97.30762989
WildAnimal,0.512472092,Others,96.70561736,0.513561849,Others,96.11990071
UAV,2.193771521,MilitaryFWA,72.2,2.1824583,MilitaryFWA,71.50004673
FeatheredAnimal,0.319734892,Others,96.83506959,0.321663396,Others,97.56572783
FeatheredAnimal,0.436686299,Others,96.91768593,0.435035745,Others,97.24165319
WildAnimal,1.571614956,Others,96.80252007,1.572285449,Others,96.34178426
FeatheredAnimal,0.458181546,Others,96.85231802,0.44809922,Others,97.47290999
WildAnimal,0.512472092,Others,96.70561736,0.511158196,Others,96.91017883
WildAnimal,0.539146422,Others,96.90037445,0.540161768,Others,96.47091774
FeatheredAnimal,0.613826384,Others,96.73980944,0.616009515,Others,95.70310413
FeatheredAnimal,0.458181546,Others,96.85231802,0.449156531,Others,101.0792684
Ship,6.435246857,Others,71.8,6.424601169,Others,74.11291307
WildAnimal,0.539146422,Others,96.90037445,0.539440436,Others,96.64292309
FeatheredAnimal,0.613826384,Others,96.73980944,0.611730415,Others,95.27952747
FeatheredAnimal,0.419100454,Others,96.66220259,0.418033108,Others,96.51903731
FeatheredAnimal,0.436686299,Others,96.91768593,0.442815058,Others,97.21757192
FeatheredAnimal,0.516930243,Others,96.71693053,0.518748159,Others,96.45179493
FeatheredAnimal,0.396397954,Others,96.8600437,0.393219886,Others,96.16039152
WildAnimal,0.512472092,Others,96.70561736,0.521747785,Others,96.24770426
WildAnimal,1.611819312,Others,96.91930208,1.604373207,Others,96.14096552
WildAnimal,0.51050071,Others,96.98477283,0.511691849,Others,97.30002853
FeatheredAnimal,0.319734892,Others,96.83506959,0.320344812,Others,96.91914063
WildAnimal,0.489590261,Others,96.6309099,0.487567358,Others,96.66355584
WildAnimal,0.489590261,Others,96.6309099,0.49002895,Others,97.4818069
WildAnimal,0.502281071,Others,96.65036116,0.491447341,Others,96.73359051
WildAnimal,0.489590261,Others,96.6309099,0.493933382,Others,95.77177688
FeatheredAnimal,0.319734892,Others,96.83506959,0.322017428,Others,96.93571989
UAV,1.799260279,MilitaryFWA,71.9,1.805963561,MilitaryFWA,72.1282645
FeatheredAnimal,0.396397954,Others,96.8600437,0.388806995,MilitaryWheeled,95.03320791
WildAnimal,1.611819312,Others,96.91930208,1.646054868,Others,96.17953669
WildAnimal,0.489590261,Others,96.6309099,0.490058409,HumanWithoutWeapon,96.33970866
WildAnimal,0.51050071,Others,96.98477283,0.510601518,Others,97.63802008
FeatheredAnimal,0.396397954,Others,96.8600437,0.395369281,Others,97.23807338
FeatheredAnimal,0.613826384,Others,96.73980944,0.616922882,Others,97.00557109
WildAnimal,0.539146422,Others,96.90037445,0.538200372,Others,95.66262926
WildAnimal,0.501947538,Others,96.77452206,0.493617066,Others,97.84776493
WildAnimal,0.51050071,Others,96.98477283,0.510997171,Others,96.8810143
WildAnimal,0.502281071,Others,96.65036116,0.483712073,Others,97.57990625
FeatheredAnimal,0.419100454,Others,96.66220259,0.412281718,Others,96.4486842
WildAnimal,0.470208838,Others,96.98772838,0.468751315,Others,98.16992039
WildAnimal,0.51050071,Others,96.98477283,0.507581442,Others,96.86422727
FeatheredAnimal,0.396397954,Others,96.8600437,0.402560396,Others,95.96042172
UAV,2.193771521,MilitaryFWA,72.2,2.207735063,MilitaryFWA,71.83803175
WildAnimal,1.611819312,Others,96.91930208,1.584669785,Others,97.91504748
FeatheredAnimal,0.516930243,Others,96.71693053,0.517390169,Others,96.10992835
FeatheredAnimal,0.319734892,Others,96.83506959,0.321830506,Others,98.42897376
WildAnimal,1.611819312,Others,96.91930208,1.632540179,Others,97.39913206
FeatheredAnimal,0.396397954,Others,96.8600437,0.394625399,Others,96.43615056
FeatheredAnimal,0.396397954,Others,96.8600437,0.395524604,Others,97.33527182
WildAnimal,0.485088864,Others,96.8366631,0.484140881,Others,96.97102919
WildAnimal,0.51050071,Others,96.98477283,0.511845017,Others,97.00804696
WildAnimal,0.51050071,Others,96.98477283,0.507486545,Others,96.99414044
FeatheredAnimal,0.419100454,Others,96.66220259,0.421824974,Others,98.7667624
WildAnimal,0.512472092,Others,96.70561736,0.501806961,Others,97.4157163
WildAnimal,0.516317545,Others,96.90316813,0.517127797,Others,97.81457483
WildAnimal,0.51050071,Others,96.98477283,0.506972185,Others,97.09203717
FeatheredAnimal,0.396397954,Others,96.8600437,0.404611624,Others,96.93000969
FeatheredAnimal,0.436686299,Others,96.91768593,0.434032492,Others,98.21013964
WildAnimal,0.495742789,Others,96.60544782,0.490116868,Others,96.3969128
FeatheredAnimal,0.396397954,Others,96.8600437,0.386868783,Others,97.48868557
WildAnimal,0.51050071,Others,96.98477283,0.510536004,Others,96.52274497
WildAnimal,0.470208838,Others,96.98772838,0.483042818,Others,98.34098756
FeatheredAnimal,0.516930243,Others,96.71693053,0.529421851,Others,94.49561444
WildAnimal,0.51050071,Others,96.98477283,0.509011518,Others,96.77291791
WildAnimal,0.502281071,Others,96.65036116,0.503363735,CommercialRWA,97.38538908
FeatheredAnimal,0.396397954,Others,96.8600437,0.394733874,Others,96.71084112
WildAnimal,0.539146422,Others,96.90037445,0.540187623,Others,97.12663804
UAV,2.193771521,MilitaryFWA,72.2,2.230028198,MilitaryFWA,72.50234575
WildAnimal,0.489590261,Others,96.6309099,0.488974562,Others,96.97246307
WildAnimal,0.489590261,Others,96.6309099,0.489136248,Others,96.09713989
FeatheredAnimal,0.545474605,Others,96.87645577,0.54491487,Others,96.42427312
WildAnimal,1.571614956,Others,96.80252007,1.568703004,Others,97.64798888
FeatheredAnimal,0.319734892,Others,96.83506959,0.321155592,Others,96.15295977
WildAnimal,0.502281071,Others,96.65036116,0.511790307,Others,96.44711221
FeatheredAnimal,0.419100454,Others,96.66220259,0.419792186,Others,95.0680698
FeatheredAnimal,0.396397954,Others,96.8600437,0.394614525,Others,97.35167934
FeatheredAnimal,0.319734892,Others,96.83506959,0.319096722,Others,97.47147344
WildAnimal,0.51050071,Others,96.98477283,0.507575112,Others,95.85629365
FeatheredAnimal,0.458181546,Others,96.85231802,0.458860814,Others,95.7725109
FeatheredAnimal,0.516930243,Others,96.71693053,0.501253205,Others,96.11069404
